geonameid,Place Name,latitude,longitude,feature_class,Category,State Code,City Code,Estimated Visitors,Tourism Rank,Popularity Level
10603394,Gomallodi,18.79955,78.54223,T,Mountain,40.0,533.0,5000,2.79,Less Explored
10603395,Tunkinalla Gutta,18.79509,78.56318,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10603396,Utter Gutta,18.78318,78.57491,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10605078,Rajula Gutta,18.73418,78.59281,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10605079,Kodi Gutta,18.72111,78.59805,T,Mountain,40.0,533.0,5000,2.79,Less Explored
10605093,Tati Gutta,18.68837,78.62533,T,Mountain,40.0,683.0,5000,2.79,Less Explored
10605094,Pisavari Gutta,18.70743,78.60608,T,Mountain,40.0,533.0,5000,2.79,Less Explored
10605095,Guddyenga Bodu,18.69669,78.5823,T,Mountain,40.0,533.0,5000,2.79,Less Explored
10605098,Ura Gutta,18.69123,78.51214,T,Mountain,40.0,533.0,5000,2.79,Less Explored
10605099,Chinta Gutta,18.6796,78.51214,T,Mountain,40.0,533.0,5000,2.79,Less Explored
10605100,Dudimala,18.67832,78.52631,T,Mountain,40.0,533.0,5000,2.79,Less Explored
10605102,Nadum Gutta,18.66788,78.60427,T,Mountain,40.0,683.0,5000,2.79,Less Explored
10605109,Lajaru Gutta,18.65679,78.65981,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10605114,Jaganath Gutta,18.64379,78.51189,T,Mountain,40.0,533.0,5000,2.79,Less Explored
10605115,Sala Gutta,18.65876,78.52559,T,Mountain,40.0,533.0,5000,2.79,Less Explored
10605117,Inuparallu Gutta,18.60864,78.54182,T,Mountain,40.0,683.0,5000,2.79,Less Explored
10605118,Pandi Gutta,18.62557,78.56158,T,Mountain,40.0,533.0,5000,2.79,Less Explored
10605119,Inparaj Gutta,18.60434,78.60076,T,Mountain,40.0,683.0,5000,2.79,Less Explored
10605120,Arkaraj Gutta,18.63123,78.61039,T,Mountain,40.0,683.0,5000,2.79,Less Explored
10605121,Gardi Gutta,18.62429,78.65656,T,Mountain,40.0,683.0,5000,2.79,Less Explored
10605126,Yeradu Gutta,18.59385,78.63973,T,Mountain,40.0,683.0,5000,2.79,Less Explored
10605149,Bogammadhani Gutta,18.59659,78.61488,T,Mountain,40.0,683.0,5000,2.79,Less Explored
10605738,Begams Mausoleum,26.76603,82.14449,S,Tomb,36.0,177.0,10000,2.81,Less Explored
10606137,Kuti Baba,26.97738,82.13912,S,Temple,36.0,183.0,20000,2.83,Less Explored
10606698,Mandir Talab Bawa,26.78114,82.18764,S,Temple,36.0,177.0,20000,2.83,Less Explored
10606785,Shaikh Auruddin Sahib,33.86155,74.76606,S,Shrine,12.0,2.0,10000,2.81,Less Explored
10606840,Dharmsal,33.84867,74.83193,S,Temple,12.0,12.0,20000,2.83,Less Explored
10609536,Harhar Isepur,26.26874,82.0462,S,Mosque,36.0,179.0,10000,2.81,Less Explored
10609716,Chainapur,26.33233,82.16879,S,Temple,36.0,179.0,20000,2.83,Less Explored
10610562,Guriwat,33.60931,74.82941,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10610576,Astanmarg,33.55931,74.78315,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10610582,Da Ambar,33.50827,74.86241,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10610588,Pahilgul,33.53607,74.89612,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10610596,Poshbantsai,33.55516,74.88087,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10610608,Naribal,33.58281,74.86061,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10610720,Lahandthur,33.71178,74.85538,T,Mountain,12.0,13.0,5000,2.79,Less Explored
10610847,Shistardarl,33.60842,74.98756,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10610913,Pazmal,33.51437,74.99863,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10610921,Gambal,33.57841,74.98747,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10611427,Ramaswami Gudi,18.7536,78.90339,S,Temple,40.0,681.0,20000,2.83,Less Explored
10611522,Narasimhalaswami Gudi,18.97717,78.99965,S,Temple,40.0,681.0,20000,2.83,Less Explored
10611533,Rajla Gutta,18.71867,78.84671,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10611534,Rasa Gutta,18.71611,78.87463,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10611536,Regla Gutta,18.68939,78.87172,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10612227,Gagar Mandu,33.48323,74.98935,T,Mountain,12.0,20.0,5000,2.79,Less Explored
10612228,Mangnari,33.47244,74.97707,T,Mountain,12.0,20.0,5000,2.79,Less Explored
10612232,Nikkan,33.4627,74.92153,T,Mountain,12.0,20.0,5000,2.79,Less Explored
10612233,Dakre-da Nal,33.45985,74.98556,T,Mountain,12.0,20.0,5000,2.79,Less Explored
10612234,Halehan,33.45712,74.99663,T,Mountain,12.0,20.0,5000,2.79,Less Explored
10612271,Khataji,33.34797,74.94132,T,Mountain,12.0,20.0,5000,2.79,Less Explored
10612278,Ranjati,33.32506,74.93913,T,Mountain,12.0,20.0,5000,2.79,Less Explored
10612308,Orra Gutta,18.6791,78.83052,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10612309,Malla Gutta,18.68152,78.86,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10612310,Yellamma Gutta,18.66108,78.85286,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10612319,Jakmuk Ralu,18.59699,78.84642,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10612320,Rolamallu Gutta,18.61482,78.85185,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10612364,Komadkotta Gutta,18.60762,78.89234,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10612387,Ada Gutta,18.68425,78.90602,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10612388,Konda Gutta,18.67904,78.92441,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10612402,Nalla Ralu,18.72682,78.93705,T,Mountain,40.0,681.0,5000,2.79,Less Explored
10612447,Ramappa Gutta,18.42102,78.8396,T,Mountain,40.0,683.0,5000,2.79,Less Explored
10612450,Tadchattu Gutta,18.36258,78.88047,T,Mountain,40.0,683.0,5000,2.79,Less Explored
10612464,Muthalamma Gutta,18.35399,78.87264,T,Mountain,40.0,683.0,5000,2.79,Less Explored
10612640,Bonalla Gutta,18.2102,78.90622,T,Mountain,40.0,692.0,5000,2.79,Less Explored
10612646,Yellamma Gutta,18.2325,78.9495,T,Mountain,40.0,692.0,5000,2.79,Less Explored
10612647,Maisamma Gutta,18.2216,78.9562,T,Mountain,40.0,692.0,5000,2.79,Less Explored
10612717,Chirana Bela,32.70305,74.83639,T,Island,12.0,Unknown,10000,2.81,Less Explored
10612726,Raghunath Temples,32.73053,74.86274,S,Temple,12.0,21.0,20000,2.83,Less Explored
10612728,Amar Palace,32.74738,74.87166,S,Palace,12.0,21.0,15000,2.81,Less Explored
10612735,Panipiri,32.72478,74.94126,T,Mountain,12.0,21.0,5000,2.79,Less Explored
10612766,Maharajas Palace,32.73888,74.87461,S,Palace,12.0,21.0,15000,2.81,Less Explored
10613063,Pranubaba,25.19529,81.45052,S,Temple,36.0,171.0,20000,2.83,Less Explored
10617281,Kuti Ramghat,25.85589,83.24206,S,Temple,36.0,191.0,20000,2.83,Less Explored
10620983,Tameshar Nath,26.53956,82.71382,S,Temple,36.0,178.0,20000,2.83,Less Explored
10621196,Takia Sain Idgah,26.43072,82.52276,S,Shrine,36.0,178.0,10000,2.81,Less Explored
10621227,Bara Ram Das,26.43307,82.53741,S,Temple,36.0,178.0,20000,2.83,Less Explored
10621651,Kuti Hbai Das,26.31001,82.6123,S,Temple,36.0,178.0,20000,2.83,Less Explored
10625654,Sadarpur,25.795,83.30518,S,Temple,36.0,191.0,20000,2.83,Less Explored
10630674,Byusala,27.39493,88.77556,T,Mountain,29.0,244.0,5000,2.79,Less Explored
10630691,Lungthung,27.26807,88.79491,T,Mountain,29.0,741.0,5000,2.79,Less Explored
10630695,Dengchukla,27.2966,88.85783,T,Mountain,29.0,244.0,5000,2.79,Less Explored
10651913,Sandaha,26.44338,82.80475,S,Mosque,36.0,178.0,10000,2.81,Less Explored
10652787,Sarbal,34.17978,75.00956,T,Mountain,12.0,11.0,5000,2.79,Less Explored
10652794,Gugiyar,34.11592,75.06142,T,Mountain,12.0,11.0,5000,2.79,Less Explored
10652795,Gagiari,34.10444,75.0779,T,Mountain,12.0,11.0,5000,2.79,Less Explored
10652796,Marputh,34.10114,75.04964,T,Mountain,12.0,11.0,5000,2.79,Less Explored
10652797,Leyichnar,34.10633,75.03089,T,Mountain,12.0,11.0,5000,2.79,Less Explored
10653922,Borzawas,34.0857,75.03623,T,Mountain,12.0,11.0,5000,2.79,Less Explored
10653942,Bardalau,34.03491,75.05542,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10653952,Mashawan,34.0051,75.05159,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10653956,Zarllwain,34.00782,75.11432,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10653957,Dumblor,34.0035,75.12977,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10653958,Zampathar,34.00869,75.15479,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10653966,Brarimoj,34.04231,75.16365,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10653968,Dandhnak,34.04065,75.13468,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10653988,Hangalmarg,34.15473,75.08745,T,Mountain,41.0,10.0,5000,2.79,Less Explored
10653994,Deo Masjid,34.16976,75.1183,T,Mountain,41.0,10.0,5000,2.79,Less Explored
10653998,Hampathar,34.22343,75.09507,T,Mountain,41.0,10.0,5000,2.79,Less Explored
10654004,Basmal,34.23349,75.2329,T,Mountain,41.0,11.0,5000,2.79,Less Explored
10654038,Poshipathar,34.00693,75.24841,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10654048,Kinari Darkush Chhish,34.43875,75.32211,T,Mountain,41.0,3.0,5000,2.79,Less Explored
10654049,Alharizan Hijhan,34.39481,75.25349,T,Mountain,41.0,9.0,5000,2.79,Less Explored
10654053,Newas,34.34992,75.26025,T,Mountain,41.0,11.0,5000,2.79,Less Explored
10654057,Ludarwas,34.32904,75.28125,T,Mountain,41.0,11.0,5000,2.79,Less Explored
10654542,Ganj,34.2691,75.25393,T,Mountain,41.0,11.0,5000,2.79,Less Explored
10654587,Kallan,34.18465,75.26291,T,Mountain,41.0,11.0,5000,2.79,Less Explored
10654589,Dudhnag,34.17427,75.30976,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654594,Buttress Peak,34.1509,75.32822,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654611,Dadwar,34.07572,75.31964,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654631,Kukyan,34.0394,75.28513,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654640,Wokhalbal,34.0012,75.25436,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10654650,Poruspal,34.01959,75.35183,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10654659,Tramkazan,34.03595,75.40628,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654665,Tramkazan,34.05725,75.40276,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654677,Korapatnar,34.09173,75.34277,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654685,Gonher,34.0999,75.36032,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654690,Gonhar,34.11366,75.37504,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654695,Razdain,34.13208,75.40783,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654700,Bur Dalau,34.15165,75.34414,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654702,Hiurbagwan,34.20093,75.36208,T,Mountain,41.0,11.0,5000,2.79,Less Explored
10654705,Raenur,34.23464,75.37822,T,Mountain,41.0,11.0,5000,2.79,Less Explored
10654711,Amarnath,34.22371,75.48447,T,Mountain,41.0,11.0,5000,2.79,Less Explored
10654720,Hang,34.178,75.48267,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654724,Kelnar,34.15321,75.46327,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654728,Wunat,34.13374,75.47529,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654733,Saskat,34.11691,75.48473,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10654834,Aunian,27.13192,83.00259,S,Temple,36.0,184.0,20000,2.83,Less Explored
10655603,Wustarwan,33.96422,75.03594,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10655868,Halyat Bayun,33.86668,75.12234,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10655870,Kralatup,33.87557,75.13346,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10655909,Kalaitrag,33.90229,75.16805,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10655985,Dandhwar,33.9964,75.13152,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10655989,Mandwan,33.99007,75.17736,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10655995,Zithyar,33.99779,75.22212,T,Mountain,12.0,12.0,5000,2.79,Less Explored
10655997,Watwagan,33.9788,75.22216,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10656010,Tsuru Pantsal,33.94949,75.22456,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10656034,Ashidar Bal,33.84618,75.2044,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10656037,Kanidori,33.85482,75.24589,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10656041,Tulanar Bal,33.83457,75.21349,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10656084,Tsralnar,33.75672,75.22641,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10656602,Shiv Than,27.17872,83.49435,S,Temple,36.0,187.0,20000,2.83,Less Explored
10657268,Sahkut,33.58531,75.0554,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10657271,Bazan Dalau,33.56824,75.0408,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10657282,Bangamal,33.55801,75.08452,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10657293,Bod Nagh,33.50359,75.04877,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10657300,Sundartop,33.50631,75.09952,T,Mountain,12.0,15.0,5000,2.79,Less Explored
10657481,Ruth of Mariano,33.7466,75.22129,S,Temple,12.0,14.0,20000,2.83,Less Explored
10657547,Maliakal,33.63491,75.17269,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10657555,Hankwattan,33.62517,75.18466,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10658612,Ghulami Jot,26.93129,83.07885,S,Temple,36.0,186.0,20000,2.83,Less Explored
10661869,Rajapur,26.03712,83.02075,S,Mosque,36.0,191.0,10000,2.81,Less Explored
10662655,Aunti,26.14367,83.18389,S,Temple,36.0,191.0,20000,2.83,Less Explored
10667633,Satkotwa,26.48856,83.54949,S,Temple,36.0,190.0,20000,2.83,Less Explored
10668223,Mandir Koti,26.45374,83.72728,S,Temple,36.0,190.0,20000,2.83,Less Explored
10669004,Pir Panjal Range,33.49234,75.01721,T,Mountain Range,12.0,Unknown,10000,2.81,Less Explored
10669005,Didam,33.47949,75.01744,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10669010,Achhan Mal,33.46059,75.0244,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10669021,Riliar Mal,33.41887,75.01079,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10669022,Muni Mal,33.41389,75.01341,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10669030,Sarkanth Mal,33.37347,75.04345,T,Mountain,12.0,20.0,5000,2.79,Less Explored
10669034,Pahl Rathali,33.34648,75.06864,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10669169,Tanki Mal,33.44301,75.14336,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10669182,Nawa Mal,33.47716,75.13211,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10669290,Marman Toba,33.29845,75.2081,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10669328,Naugam Mal,33.49722,75.2575,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10669336,Dubli,33.45799,75.27374,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10669411,Sari,33.11398,75.01026,S,Temple,12.0,20.0,20000,2.83,Less Explored
10669427,Kandru-di Dhar,33.07902,75.03922,T,Mountain,12.0,19.0,5000,2.79,Less Explored
10669451,Kaunsal Dhar,33.01078,75.01446,T,Mountain,12.0,19.0,5000,2.79,Less Explored
10669468,Bardan,33.0061,75.03274,T,Mountain,12.0,19.0,5000,2.79,Less Explored
10669510,Ladha Sar,33.04316,75.16926,T,Mountain,12.0,19.0,5000,2.79,Less Explored
10669642,Jamashi,33.23175,75.12574,S,Temple,12.0,17.0,20000,2.83,Less Explored
10669685,Bela Dhar,33.16995,75.22037,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10669690,Sankhpal,33.15648,75.21707,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10669714,Damala Deo,33.11486,75.23569,T,Mountain,12.0,19.0,5000,2.79,Less Explored
10669740,Nangadal,33.06337,75.20814,T,Mountain,12.0,19.0,5000,2.79,Less Explored
10669797,Siraoli,33.04427,75.05234,T,Mountain,12.0,19.0,5000,2.79,Less Explored
10669808,Chainj,33.24941,75.13151,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10669893,Hodasar Bal,33.99122,75.26613,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10669895,Sarbal Ziarat,33.98519,75.31938,S,Shrine,12.0,14.0,10000,2.81,Less Explored
10669933,Pindaobal Ziarat,33.89609,75.31015,S,Shrine,12.0,14.0,10000,2.81,Less Explored
10669942,Prangam,33.9063,75.33923,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10669948,Zan Shah Sahib Ziarat,33.86763,75.28226,S,Shrine,12.0,14.0,10000,2.81,Less Explored
10669968,Rangamal,33.84298,75.31831,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10669989,Harwat,33.87291,75.48447,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10669990,Bichdar,33.86562,75.49457,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10669991,Gogjisar,33.88937,75.46642,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10669996,Wogabal,33.89339,75.43254,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10669997,Sunsur,33.90442,75.41752,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10670001,Borsar,33.9239,75.47762,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10670003,Yarabaz,33.94462,75.46835,T,Mountain,41.0,14.0,5000,2.79,Less Explored
10670027,Razdain,33.79373,75.33092,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670035,Drinyan,33.77086,75.31312,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670048,Tsandarmarg,33.75203,75.37795,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670063,Bikar,33.75742,75.40033,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670070,Rishpur Ziarat,33.78817,75.36733,S,Shrine,12.0,14.0,10000,2.81,Less Explored
10670078,Vijimarg,33.80192,75.41522,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670093,Manzmal,33.83178,75.36973,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670094,Krasnak,33.83392,75.39115,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670113,Krepin,33.88549,75.36896,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670135,Zonadab,33.9558,75.34709,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670142,Kraslar,33.85213,75.43479,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10670146,Odir,33.82982,75.4438,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10670151,Dendsir,33.81506,75.43471,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670152,Nlltup,33.81483,75.45574,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10670156,Sangur,33.80108,75.48691,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10670163,Khalburu,33.78815,75.47666,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10670164,Nagakat,33.77319,75.49236,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10670167,Astanbal,33.7578,75.44082,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670225,Shafawoin Bal,33.43829,75.2893,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670243,Yemul,33.37883,75.29414,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10670260,Brarilab Khil,33.34287,75.28739,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10670291,Lohara,33.27683,75.26448,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10670311,Thati,33.26454,75.27983,S,Temple,12.0,17.0,20000,2.83,Less Explored
10670376,Paltugal,33.39017,75.32469,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10670378,Hasrajo,33.39916,75.33124,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670397,Burzabathar,33.46751,75.30152,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670427,Kanari,33.43735,75.34253,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670434,Dubdanu,33.40568,75.37411,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670445,Danthaurm,33.32954,75.35298,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10670459,Sharu,33.27869,75.37173,T,Mountain,12.0,17.0,5000,2.79,Less Explored
10670473,Dhumini,33.25702,75.37717,T,Mountain,12.0,16.0,5000,2.79,Less Explored
10670489,Kaukut,33.36648,75.38905,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670497,Kach Mandu,33.44082,75.40885,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670498,Gajguri,33.45212,75.39756,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670499,Falahmandu,33.4637,75.39649,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670516,Pakhar Mandu,33.46216,75.45973,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670522,Sundar Kanthi,33.4036,75.42666,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670563,Desa,33.30445,75.45689,T,Mountain Range,12.0,Unknown,10000,2.81,Less Explored
10670577,Nimazpal,33.40131,75.47404,T,Mountain,12.0,16.0,5000,2.79,Less Explored
10670578,Chhol,33.40122,75.49543,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10670579,Agashmandal,33.40937,75.48247,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10670586,Sultan Singh Mandu,33.49935,75.4675,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10670599,Godan,33.41531,75.3158,T,Mountain,12.0,14.0,5000,2.79,Less Explored
10670608,Kuka Metta,19.48471,80.64866,T,Mountain,16.0,508.0,5000,2.79,Less Explored
10670642,Iagur,19.38254,80.7143,T,Mountain,16.0,508.0,5000,2.79,Less Explored
10670664,Makalkoti Metta,19.35039,80.71683,T,Mountain,16.0,508.0,5000,2.79,Less Explored
10670666,Mormetta Gadi,19.33699,80.73606,T,Mountain,16.0,508.0,5000,2.79,Less Explored
10670687,Pallo Metta,19.29722,80.72816,T,Mountain,16.0,508.0,5000,2.79,Less Explored
10670701,Bod Metta,19.26113,80.68589,T,Mountain,37.0,417.0,5000,2.79,Less Explored
10671365,Yaigin,33.90102,75.55811,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671433,Gagartal,33.85768,75.55464,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671436,Sarmargan,33.84485,75.55944,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10671481,Paliher,33.79065,75.53575,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10671482,Tratimandu,33.78124,75.50846,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10671543,Chhetarkhoran,33.81273,75.60005,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10671545,Cherisar,33.83124,75.60451,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671547,Tumulasar,33.84492,75.65738,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671594,Gursaran,33.87693,75.6321,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671600,Moskhilnar,33.91045,75.6515,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671601,Krat,33.90856,75.5773,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671604,Kaupal,33.91066,75.6082,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671606,Muldaiau,33.96471,75.64828,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671625,Mangrau Asthan,26.97867,83.97034,S,Temple,36.0,189.0,20000,2.83,Less Explored
10671645,Brartsakul,33.7396,75.54767,T,Mountain Range,12.0,Unknown,10000,2.81,Less Explored
10671649,Tumulasar,33.98692,75.60541,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671658,Jabbal,33.87233,75.72733,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671671,Sutukhol,33.78838,75.7408,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671677,Watraj,33.7679,75.68012,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671681,Ludaraka,33.75909,75.74239,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10671684,Lad,33.84807,75.74892,T,Mountain,41.0,18.0,5000,2.79,Less Explored
10672497,Lord Cornwallis Tomb,25.55769,83.5474,S,Tomb,36.0,195.0,10000,2.81,Less Explored
10672590,Khairimandu,33.68441,75.50981,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10672593,Lokpantsal,33.67135,75.50818,T,Mountain Range,12.0,Unknown,10000,2.81,Less Explored
10672595,Tumulasar,33.65873,75.58407,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10672601,Wandar Dur,33.60123,75.53631,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10672630,Drungiwas,33.55967,75.5703,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10672639,Yel,33.51882,75.52498,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10672691,Kailzung,33.57061,75.64205,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10672696,Sarwal,33.55896,75.6769,T,Mountain,12.0,18.0,5000,2.79,Less Explored
10672702,Nandanwas,33.5906,75.62136,T,Mountain,12.0,18.0,5000,2.79,Less Explored
